sentiment	review
-1	Womi Microfinance reports nominal rise of 4.46% in net profit; EPS drops to Rs 37.15
-1	Standard Chartered Bank distributing uncollected 19.21% cash dividend warrant from today
-1	Century Commercial Bank reports almost 40% rise in net profit; Reserve up 84%
-1	Nabil Equity Fund and Nabil Balance Fund 1 report increase in NAV to Rs 9.83 and Rs 22.58 respectively
-1	Nepal Bank Limited reestablishes Suntaletar branch of Syangja
-1	Standard Chartered Bank’s 25.58 lakh units FPO shares in SEBON pipeline
-1	Panic selling drags NEPSE down to a 9-month low of 1396.61; turnover almost Rs 60 crore
-1	Kasthamandap Development Bank reports an increase of 151% in operating profit; net profit down 35%
-1	Premier Insurance issuing 6,95,565 units FPO shares at Rs 1,004 per unit
-1	Forward Community IPO collects more than Rs 2 arba in three days from regular applications; issue closing today
-1	Agricultural Dev Bank auctioning 19.68 lakh units unclaimed right shares from Magh 27; Bidders can apply up to 10,000 units
-1	Last day to apply 6 lakh units IPO shares of Forward Community Microfinance; offer ends today
-1	NB Insurance 100% right share added in SEBON pipeline
-1	Biratlaxmi Bikas Bank and Country Development Bank separate AGM today, to approve acquisition by Prime Commercial Bank
-1	9th AGM of Prime Commercial Bank today; to endorse 23% bonus share and acquire Biratlaxmi & Country Dev. Bank
-1	Last day to apply for 100% right share of Western Development Bank Limited; offer ends today
-1	Forward Community IPO collects more than 1 arba in two days; ASBA collections not included
-1	NEPSE gives go-ahead for expanding broker branches outside Kathmandu; sets criteria for expansion
-1	NEPSE drops by double digits; turnover falls slightly
-1	SEBON studying private investment companies
-1	Gurkhas Finance appoints NIBL Capital as issue manager for 50% right
-1	Siddhartha Bank auctioning 1.58 lakh units unclaimed right shares from today at Rs 100 and above
-1	Sindhu Bikas Bank’s net profit rises by 31%; EPS down to Rs 10.53
-1	Trading of NMB Hybrid Fund L-1 starts in NEPSE
-1	Muktinath Bikas Bank EPS decreases despite rise in net profit by 40.37% in Q2
-1	Sanima Bank publishes outstanding result; NPL stands at Zero and earns Rs 62.25 crore in Q2
-1	Soaltee Hotel to distribute 11.05% cash dividend warrant from today
-1	NEPSE falls down to a 10-day low; turnover increases significantly
-1	NIC Asia Bank’s 15% right share added in SEBON Pipeline
-1	Janautthan Samudayic Laghubitta conducts financial literacy program
-1	Nagbeli Laghubitta Bikas Bank Limited (NBBL) is closing its 2:1 (50%) right today
-1	Vibor Society Development Bank’s NPL rises to 2.17%; earns Rs 11.12 crore in Q2
-1	Araniko Development Bank auctioning 51,090 units ordinary and 43,759 units promoter shares from today
-1	Sonata Investment wins Broker of the Year in the 8th MEX Annual Award 2016
-1	More than 20% units (19.50 lakh units) right shares of Agricultural Dev Bank unclaimed; to be auctioned soon
-1	Deprosc Laghubitta Bikas Bank’s 100% right share receives approval from SEBON
-1	“Overwhelming response received for ASBA process” – SEBON
-1	Market ends in green, turnover falls slightly
-1	Triveni Bikas Bank SGM on Falgun 1, to endorse final approval for merger with Janata Bank
-1	Janata Bank’s 7th AGM on Falgun 1; to endorse 12% bonus share and merger with Triveni Bikas Bank; to also endorse agenda to act as stock broker
-1	Trading of Mega Bank and Tourism Dev Bank halted in NEPSE following merger process
-1	Siddhartha Bank profit rises by 52% in Q2; EPS decreases to Rs 27.74 from Rs 40.44
-1	Forward Community Microfinance issuing 6 lakh units IPO shares from today; Applicants can apply up to 3,000 units; first IPO to accept applications through ASBA
-1	Deva Bikas Bank issuing 50% (44.05 lakh units) right shares from today; offer closes on Falgun 15
-1	Muktinath Bikas Bank receives approval for ASBA
-1	Rastriya Banijya Bank organizes Pravat Feri for financial literacy
-1	See which companies mutual funds hold the most shares of (in terms of number and total amount)
-1	Minor drop in NEPSE index, Hotel sub-index rises
-1	50% right share of Prabhu Insurance added in SEBON right share pipeline
-1	Huge write back and strong business growth helps Prabhu Bank earn Rs 1.11 arba in Q2
-1	Last day to bid 59,738.6 units ordinary and promoter shares of Miteri Dev. Bank at Rs 100 & above
-1	NLIC FPO makes history; collects Rs 52 arba from 2.5 lakh applicants in four days; oversubscribed by 11.8 times
-1	Standard Chartered Bank Nepal appoints NMB Capital Limited as issue manager for FPO, FPO within Chaitra end
-1	ASBA system to be implemented from Forward Microfinance IPO; service from 73 districts and 1,507 branches all over Nepal
-1	NEPSE index drops by double digits, Prabhu Bank’s promoter share aids turnover
-1	Khani Khola Hydropower clarifies the issue of shares not deposited into shareholders account
-1	NEPSE lists 10 crore units of NMB Hybrid Fund L-1
-1	Dibyashwari Hydropower IPO shares to be listed soon
-1	Sanjen Hydropower appoints Citizen Investment Trust as issue manager for upcoming IPO
-1	Nepal Agro Microfinance’s 1st AGM endorses 100% right share
-1	Aarambha Microfinance successfully conducts its 2nd AGM
-1	Gandaki Bikas Bank’s SGM approves merger with Fewa Bikas Bank
-1	Siddhartha Dev Bank signs agreement with Nabil Investment Banking for 60% right share issue
-1	NEPSE index drops by nominal 2.14 points, turnover amount plunges
-1	Cutoff Price for 18,253 auctioned ordinary shares of United Finance stood at Rs 241
-1	Trading in Prabhu Bank resumes from today after successful merger with Grand Bank and Nepal Development Bank
-1	Last day to apply for Machhapuchchhre Bank’s 50% (1.93 crore units) right share; offer ends today
-1	First Microfinance first to publish quarterly report as always, earns Rs 3.36 crore in Q2
-1	Citizens Bank introduces chip-based card
-1	RMDC approves 10% bonus and 10% cash dividend
-1	Tourism Development Bank gets approval for ASBA system
-1	Cosmos Development Bank endorses 23.60% bonus from its 6th AGM
-1	NLIC FPO issue well managed by Siddhartha Capital (with Photo Feature)
-1	Standard Chartered Bank proposes FPO of 2,558,140 unit shares at Rs 1,290 per unit; decision is yet to approve from SEBON; 100% bonus is expected from premium collection & reserve of FY 73/74
-1	Rairang Hydropower’s 5.6 lakh units IPO shares for local people added in SEBON pipeline
-1	SEBON approves Bhargav Bikas Bank’s 1:1 right, Kabeli’s 2:1 added in SEBON pipeline
-1	Siddhartha Bank’s 1.58 lakh units upcoming auction allottees also eligible for 39% bonus; Book closure on Magh 20
-1	Nepal Life Insurance FPO collects Rs. 4.66 arba from 35,000 applicants on the second day; oversubscribed by 1.77 times
-1	Hamro Bikas Bank and Kailash Bikas Bank AGM today to approve 25% bonus; Hamro to approve 200% right
-1	Reliable Development Bank net profit down slightly to Rs 7.46 crore, EPS at Rs 18.43
-1	Deva Bikas Bank and Alpine Development Bank AGM today; to approve 14% and 14.5% bonus
-1	Manjushree Finance 14th AGM today; to approve 14% bonus shares
-1	Himalayan General Insurance and NLG Insurance AGM today; to endorse bonus and right
-1	5th AGM of HIDCL today; to endorse 5% cash dividend
-1	20th AGM of Chilime Hydropower today; to endorse 20% dividend
-1	Fewa Bikas Bank’s AGM and Gandaki’s SGM to approve merger with each other today, Fewa to endorse 20.60% stock dividend
-1	Ganapati Microfinance inaugurates 4 new branches in 3 days
-1	NIBL Pragati Fund allotment of Rs 75 crore concludes; Small & Big Investors allotted 51 % & 17.29% respectively; No lottery
-1	78.85 lakh units bonus shares of Sanima and Nirdhan Utthan Bank listed on NEPSE
-1	NEPSE index rises by nominal 3.35 points, turnover amount plunges
-1	Sunrise Bank appoints Prabhu Capital as issue manager for upcoming 30% right share
-1	Siddhartha Bank proposes 30% right share; book closure for AGM on Magh 20
-1	Nepal Life Insurance FPO collects Rs. 3.15 arba from 21,000 applicants on the first day; issue closing on Magh 2
-1	Mahalaxmi Bikas Bank publishes capital plan; right issue worth Rs 95 crore and 15% bonus pending
-1	Laxmi Bank proposes 38% bonus; After issuance of 100% right share & PRDBL acquisition, bonus would be 18.29%; Paid up to reach Rs 7.47 arba
-1	Neco Insurance 21st AGM today; to approve 20% bonus shares
-1	Sana Kisan 15th AGM today; to approve 25% bonus share
-1	Saptakoshi Development Bank to endorse 11% bonus & 130% right share from its 4th AGM today
-1	Jyoti Bikas Bank’s 9th AGM today; to endorse 11.70% bonus & 100% right share
-1	Sagarmatha Insurance endorses 22% bonus shares from its 20th AGM
-1	Rs. 7 crore cash dividend being transferred over to Investors’ Fund
-1	Tourism, Matribhumi and Kalinchowk Development Bank joint operation from Poush 24, Swap finalized at 100:92:77
-1	Saptakoshi Dev. Bank issuing 100% right shares from today; offer closes on Falgun 1
-1	Om Development Bank gets approval for ASBA System
-1	SEBON positive on brokers’ plan to expand branches
-1	Samata IPO oversubscribed by 130 times till third day; issue closing today
-1	Shangrila Development Bank signs initial agreement to acquire Cosmos and Nepal Community Development Bank
-1	1.16 Lakh bonus shares of Kabeli Bikas Bank listed on NEPSE
-1	Himalayan Bank AGM to approve 30% bonus share; 24th AGM today
-1	Laxmi Laghubitta 5th AGM today; to endorse 21.05% cash dividend
-1	Siddhartha Insurance 15th AGM today; to endorse 30% bonus & 19.23% right share
-1	Machhapuchchhre Bank to endorse 20.75% bonus & 12% right share; AGM today
-1	Sanima Bank associated with ASBA system, Charges will be Rs 100 per application
-1	Last day to apply for 94,800 units Samata Microfinance IPO worth Rs. 94.80 lakh
-1	Guheswori Merchant 15th AGM today; To endorse 12% bonus share
-1	Ganapati Microfinance opens two new branches
-1	NEPSE down by 3.68 points with turnover of Rs 35 crore; All sectors landed in red
-1	Bonus and right shares of Purnima Bikas Bank, Goodwill Finance and Arun Valley Hydropower listed in NEPSE; 10.33 lakh promoter shares of Apex Dev Bank converted to public
-1	Shangri-la Dev Bank acquiring Nepal Community Dev Bank; Trading of Nepal Community Dev Bank trading suspended in NEPSE
-1	Manjushree Finance to issue 175% (43.86 lakh units) right shares from Magh 6: offer closes on Falgun 11
-1	Samata IPO oversubscribed by almost 71 times; collected Rs 36.95 Crores from 17,500 applicants on second day
-1	Last day to bid 48,989.25 units promoter shares of Sindhu Bikas Bank at Rs 100 & above
-1	Deva Bikas Bank to issue 50% (44.05 lakh units) right shares from Magh 9
-1	Nabil Investment Banking Limited distributing Nabil Equity Fund certificates to unit holders outside Kathmandu Valley from today
-1	Last day to bid for 23,605 units shares of Sahara Bikas Bank at Rs 100 & above
-1	Ganapati Microfinance organizes ‘Two Day Orientation Workshop’
-1	Muktinath Bikas Bank enters into 11th year of operation
-1	Cutoff Price for 46,361.25 units auctioned ordinary shares of Manaslu Bikas Bank stood at Rs. 431
-1	ICRA Nepal assigns Grade 3+ to the upcoming FPO of Nepal Life Insurance Co. Limited
-1	Bank of Kathmandu Lumbini to float 62 lakh units FPO for promoters
-1	Garima Bikas Bank proposes 20% bonus shares
-1	Nabil Investment Banking Limited distributing Nabil Equity Fund certificates to unit holders outside Kathmandu Valley from tomorrow
-1	Samata IPO collects Rs 30.3 Crores from 13,300 applicants on first day; oversubscribed by 32 times
-1	Trading of Cosmos Dev. Bank suspended; to be acquired by Shangrila Dev. Bank
-1	Ngadi Group Power Ltd. earns Rs 2.20 crore in Q1; EPS stands at Rs 18.15
-1	6 lakh units IPO shares of Forward Community Microfinance receives approval from SEBON; IPO likely on Magh first week
-1	Karnali Development Bank’s SGM on Magh 15, to endorse 225% right shares
-1	Biratlaxmi Bikas Bank and Country Development Bank separate AGM on Magh 12, to approve acquisition by Prime Commercial Bank
-1	Swabalamban Laghubitta to approve 53.68% dividend; 15th AGM today
-1	Chhyangdi Hydropower issuing 2.70 lakh units IPO shares to the locals of Lamjung district from today
-1	Guheswori Merchant auctioning unsold 28,289.50 units ordinary shares at Rs 100 & above from today
-1	Prabhu Bank conducts free eye camp in Mustang
-1	Nepal Life Insurance Co. issuing 30.96 lakh units FPO at Rs. 1,425 from Poush 27, 2073
-1	Investors who bought NLIC at high prices after FPO announcement in distress; Whom to blame: the Company, Regulator, or Investors?
-1	NRB hands over the management of NCC Bank back
-1	Kalika Microcredit Development Bank successfully conducts 2-day training program for staffs
-1	NEPSE lists 2.99 crore units bonus shares of NABIL, NIB, API, Country Dev. and 1.69 lakh units right shares of Mithila Laghubitta
-1	Sanima Bank & Bagmati Dev. Bank joint operation starting from Poush 29 as Sanima Bank Limited
-1	5th AGM of Hydroelectricity Investment & Development Company on Poush 29; to endorse 5% cash dividend
-1	Machhapuchchhre Bank clears confusion; No dismissal of the proposed 12% right share; 18th AGM on Poush 22
-1	Last day to secure 35% bonus share of Lumbini Finance; paid up to reach Rs 55.68 crore
-1	Kanchan Dev. Bank issuing 50% (9.90 lakh units) Right Shares from today; Offer ends on Magh 23
-1	Last day to bid 20,973 units ordinary shares of Surya Life Insurance at Rs 100 & above; changes bid opening venue
-1	Prabhu Bank distributing new share certificates to Prabhu Bank and Grand Bank shareholders from today
-1	Third edition of ‘Share Bata Karodpati’ available in market
-1	Century Bank got approval from SEBON for ASBA System
-1	Stock Market tumbles to a 8-month low; Index lost 42.84 points to close at 1432.57 points; turnover above Rs 48.12 crore
-1	Miteri Dev. Bank to auction 59, 738.6 unit shares at Rs 100 & above from Poush 26
-1	Last day to secure 12.50% & 20% dividend of Jebils Finance & Rural Microfinance respectively
-1	Sagarmatha Finance issuing 80% (29.54 lakh units) right shares from today; closes on Magh 17
-1	Nepal SBI Bank issuing 67,767.87 units FPO shares worth Rs 6.58 crore at Rs 971/unit from today; Applicants can apply up to 670 units
-1	Last day to grab 2.60 lakh units IPO shares of Nepal Hydro for project affected resident of Dolakha district
-1	Manaslu Bikas Bank & United Finance auctioning 46,361.25 units & 18,253 units ordinary shares respectively at Rs 100 & above from today
-1	Last day to apply 50% & 120% right shares of Janata bank & NMB Microfinance respectively
-1	NB Insurance elects Hemraj Dhakal as Chairman
-1	Arun Kabeli refunding IPO non-allottees from today; applicants having A/C in NIC Asia, Siddhartha, Janata & Kumari Bank to get refund in respective A/C
-1	Gandaki Bikas Bank & Hama Merchant AGM today; to endorse 19.57% & 12% bonus share respectively
-1	Bottlers Nepal (Terai) 30th AGM today; to endorse Rs 25 per share cash dividend
-1	Synergy Power IPO collected approx. Rs 40 crore from 6,500 applicants on first day; IPO closing date extended for one more day
-1	Sahara Bikas Bank 6th AGM on Poush 29; to endorse 18% bonus & 250% right share; Trading halted in NEPSE due to merger with Sahayogi Bikas Bank
-1	Nepal SBI Bank extends one more day for issuance of 67,767.87 units FPO shares; Nepal Hydro extends 2.60 lakh units IPO closing date till tomorrow
-1	Chhyangdi Hydropower to issue 2.70 lakh units IPO shares to the locals of Lamjung district from Poush 20; ends on Magh 5
-1	Janata Bank & NMB Microfinance right shares deadline extended till tomorrow; only one day left
-1	NEPSE to remain closed today on the occasion of Christmas
-1	Kanchan Dev Bank 7th AGM approves 25% bonus & 30% right share
-1	10th AGM of Om Dev. Bank approves 29.20% bonus share
-1	Prabhu Bank’s 15th AGM approves 40% right share
-1	Bottlers Nepal holding 38th AGM today
-1	11 BFIs committed for ASBA system; more BFIs in pipeline
-1	NIC ASIA inaugurates tree plantation program
-1	80% & 50% Right Share of Nepal Bangladesh Bank & First Microfinance added respectively in SEBON right share pipeline for approval
-1	NEPS to launch EMV VISA Chip Card
-1	Citizens Bank operates ATM service in Bhainsepati, Lalitpur
-1	Sunrise Bank & NIDC Capital separate SGM on Poush 25; to endorse acquisition process with NIDC Capital
-1	Central Finance AGM approves 22.5% bonus & merger with Bhaktapur Finance
-1	ICRA Nepal assigns grade 2 to upcoming FPO issue of Nepal SBI Bank; FPO to be issued from Sunday
-1	Deva Bikas Bank 10th AGM to approve 14% bonus share; AGM on Poush 29; Book closure for 14% bonus & 50% right share on Poush 18
-1	Kailash Bikas Bank 23rd AGM on Poush 29; to approve 25% bonus share; Book closure for 25% bonus & 20% right share on Poush 14
-1	Fewa Bikas Bank 9th AGM to endorse 20.60% bonus share & merger process with Gandaki Bikas Bank & other BFIs; to issue 25% right after merger
-1	Butwal Power Company 24th AGM today; to endorse 7% stock & 20% cash dividend
-1	Shikhar Insurance to endorse 60% Bonus Share & to float FPO worth Rs 13.60 crore; AGM today
-1	Synergy Power floating 21 lakh kitta IPO shares from today; Applicants can apply up to 21,000 Kitta shares
-1	Namaste Bittiya Sanstha issuing 100% (3.75 lakh units) Right Share from today; ends on Magh 13
-1	Prabhu Bank to endorse 40% right share; 15th AGM today
-1	Om Development Bank 10th AGM today; to approve 29.20% stock dividend
-1	Finally some respite to Prabhu Bank shareholders; Trading to resume within couple of weeks after NRB nod
-1	NEPSE lists 4 lakh units shares of Suryodaya Laghubitta; Shares to be traded after 7 days of listing
-1	Janaki Finance trading suspended in NEPSE due to late submission of Book Closure date
-1	Neco Insurance 15th AGM to approve 20% bonus shares; AGM on Poush 28; Book closure for AGM & 100% right share on Poush 14
-1	Arun Kabeli to refund IPO non-allottees from Poush 10; applicants mentioning A/C of NIC Asia, Siddhartha, Janata & Kumari Bank to get refund in respective A/C
-1	Last day to bid 4,528 units ordinary shares of Mount Makalu Dev. Bank at Rs 100& above
-1	Reminder; Last day to secure dividend & right shares of Saptakoshi Dev. Bank , Hamro Bikas , Siddhartha Insurance, Summit Microfinance & other 5 companies
-1	Naya Nepal Laghubitta AGM on Poush 29; No dividend this time
-1	NMB Hybrid Fund L-1 NAV inches up to Rs 10.07 on Mangsir end; NMB Sulav Investment Fund-1 NAV declined to Rs 15.68
-1	Bhaktapur & Central Finance separate AGM today; to endorse merger with each other; to approve 3.5% & 22.5% bonus share respectively
-1	Arun Kabeli IPO concludes today; up to 35k investment decided through lottery, above that till 50k allotted 2.67%, big investors allotted 1.97% on pro rata basis
-1	Arun Kabeli IPO allottment module
-1	NEPSE rolls down by 18.89 points with turnover above Rs. 68 crore
-1	Arun Kabeli Power 30 lakh units IPO shares allotment today
-1	Hamro Bikas Bank 8th AGM on Poush 29; to endorse 25% bonus & 200% right share; Book Closure for bonus on Poush 8
-1	Guheswori Merchant to auction unsold 28,289.50 units ordinary shares at Rs 100 & above from Poush 20; LTP at Rs 278
-1	Alpine Dev. Bank 9th AGM on Poush 29; to approve 14.5% bonus & 69.49% right share
-1	Hurry up; Last day to secure 30% & 70% stock dividend of Himalayan & Everest Bank respectively
-1	Janata Bank 50% right share deadline extended till Poush 10; 5 days left to apply for right share
-1	Last day to apply 150% right share of Seti Finance; Offer closes today
-1	Kamana Bikas Bank declares 21.58% stock dividend; Paid up to reach Rs 80.43 crore
-1	SEBON & Jajarkot Udhyog Banijya Sangh jointly organize ‘Capital Market Awareness Program’
-1	Laxmi Value Fund-1 distributing 25% cash dividend warrant from today
-1	Know which stocks to pick for short term investment as per beta coefficient analysis (Exclusive Study)
-1	7 companies Right issue worth Rs 3.79 arba in floatation at present; 5 companies approved 97.05 lakh units to be issued soon
-1	Preliminary Cut off price for 4.32 lakh units ordinary shares of Prime Bank to be between Rs 464-Rs466 band; for promoters 1 single bidder grabs all at approx Rs 335 levels
-1	Nepse Index dwindled by 16.47 points to close at 1514.88 points; Highest turnover of Everest Bank with Rs16.42 crore
-1	Alpine Dev. Bank announces 69.33% Right Share; Paid up to reach Rs 42.60 crore
-1	Global IME Bank honored as ‘Best Internet Bank-Nepal 2016’
-1	United Finance to auction unsold 18,253 units ordinary shares at Rs 100& above from Poush 11
-1	Janaki Finance 20th AGM on Poush 25; to approve 10% bonus share; Last day to secure 10% bonus today
-1	Bhargav Bikas Bank 9th AGM on Poush 23; to endorse 20% stock dividend; Book Closure on Poush 9
-1	Srijana Finance 16th AGM approves 50% bonus share
-1	Prabhu Bank opens branch in Chame, Manang
-1	Deposits of BFIs increased by 3.9% in FY 2015/16
-1	SEBON & Kalikot Udhyog Banijya Sangh jointly conducts awareness program about capital market
-1	Summit Microfinance 8th AGM on Poush 29; to approve 45% bonus & 100% right share
-1	Manjushree Finance 175% Right & 14% Bonus Share book closure on Poush 9; Only 5 trading days left; 14th AGM on Poush 29
-1	Pokhara Finance introduces ‘Sunaulo Bachat’ scheme
-1	Jyoti Bikas Bank 9th AGM on Poush 28; to endorse 11.70% bonus & 100% right share
-1	Renault launches lowest ever EMI Offer on KWID & Duster; offer already started from December 15
-1	Rural Microfinance AGM to approve 20% dividend; 18th AGM on Poush 27
-1	Saptakoshi Dev. Bank to issue 100% (10 lakh units) Right Shares from Poush 24; ends on Falgun 1
-1	Last day to bid 1.91 lakh unit auctioned promoter shares of Nepal Grameen by Nirdhan Utthan at Rs 300 minimum price
-1	Last day to bid unsold 4.84 lakh units shares of Prime Commercial at Rs 100& above
-1	Last day to secure 53.68% & 20% dividend of Swabalamban Laghubitta & Mero Microfinance respectively; Book Closure tomorrow
-1	Preliminary Cut Off price for auctioned 24,948 units ordinary shares of Karnali Dev. Bank stood Rs 184
-1	Nepse Index lost 21.88 points to close at 1522.80 points; Minimal turnover above Rs 40.55 crore
-1	National Hydropower AGM postponed due to insufficient quorum; next meeting fixed for Poush 13
-1	Nepal SBI Bank gets Merchant Banking license; operating services from today
-1	Deva Bikas Bank declares 14% stock dividend; Paid up to reach Rs 1.44 arba
-1	Premier Insurance appoints NMB Capital as issue manager to float 6.59 lakh units FPO shares
-1	Everest Bank launches Indo-Nepal Remit to remit funds online
-1	Synergy Power got approval from SEBON to float IPO worth Rs 21 crore; IPO within first week of Poush
-1	United Finance to auction unsold 18,253 units ordinary shares at Rs 100& above from Poush 11
-1	Mega Bank urges investors to collect uncollected cash dividend; pending to be transferred in Investors Conservation Fund
-1	Nepal Hydro Developer issuing 2.60 lakh units IPO shares for the locals of Dolakha district from today
-1	Last day to clinch 50% & 21.05% dividend of Mirmire Microfinance & Soaltee Hotel respectively
-1	National Hydropower 16th, 17th, 18th & 19th AGM today; to endorse merger/ acquisition process with other hydropower companies
-1	Prabhu Bank operates new branch in Gothatar
-1	Ganapati Microfinance starts its operation in Tanahun
-1	Know Which Non-Life Insurance Companies Outperformed The Industry Based on Major Market Indicators
-1	CARE Rating Agency soon embarking in Nepal
-1	Investors can sell less than 10 units of shares; NEPSE introducing new provision within a month
-1	Interbank lending rate among commercial banks continues to decline; Does this signal market growth?
-1	Nepal Investment Bank honored as ‘Bank of the Year 2016’
-1	Nepal SBI Bank amends FPO premium price to Rs 971 from Rs 984; changed as per SEBON’s direction
-1	Grand Bank shareholders also eligible to participate in Prabhu Bank’s 18th AGM; AGM to endorse 40% right share
-1	Everest Insurance earning dwindled by 30.48% to Rs 10.51 lakh in Q1; EPS mere Rs 1.04
-1	Machhapuchchhre Bank to endorse 20.75% bonus & 12% right share; AGM on Poush 22
-1	Asha Laghubitta adds two branches in Bardiya & Kailali
-1	Siddhartha & Araniko Dev. Bank AGM today; Siddhartha to endorse 24% bonus & 60% right share; Araniko to approve 17% bonus share
-1	Triveni Bikas Bank 13th AGM today; to endorse 19% stock dividend
-1	Swabalamban Laghubitta to approve 53.68% dividend; Book closure on Poush 4; 15th AGM on Poush 20
-1	Sewa Bikas Bank 10th AGM on Poush 15; to endorse 19% bonus share
-1	Hydro Index plunges by double digit with SEBON’s criteria; Nepse Index continues to decline by 9.22 points with turnover of Rs 60.25 crore
-1	Prime Commercial urges investors to collect uncollected cash dividend; pending to be transferred in Investors Protection Fund
-1	Sebon addresses non-regulated sectors; sets new standards to issue right share & FPO
-1	Sagarmatha Finance to issue 80% (29.54 lakh units) right shares from Poush 11; ends on Magh 17
-1	Manaslu Bikas Bank republishes auction notice of unsold 46,361.25 unit ordinary shares at Rs 100 & above from Poush 11
-1	Sewa Bikas Bank issuing 120% (51.06 lakh unit) right shares from today
-1	Last day to secure 60% & 52.70% dividend of Shikhar Insurance & Chhimek Laghubitta respectively; Book closure tomorrow
-1	Prabhu Insurance distributing 17% bonus share certificate from today
-1	Last day to secure 80% right share of Sagarmatha Finance; Final day to secure 100% right & 24% bonus shares of Namaste Bittiya Sanstha
-1	Last day to bid 79, 238 units’ shares of Karnali Dev. Bank; LTP at Rs 295
-1	Sana Kisan declares 25% stock dividend; Paid up to reach Rs 50.3 crore
-1	Stock Market shows signal of stability; Index declined by meager 0.61 points; Turnover above Rs 50.87 crore
-1	Final bid price of Purnima & Sindhu Bikas Bank; Cut off price at Rs 261 of Sindhu Bikas Bank
-1	RSDC Laghubitta 10 lakh units IPO shares in NEPSE; Shares to be traded after 7 days
-1	Reliable Dev. Bank proposes 29% stock dividend
-1	4th AGM of Mahila Sahayatra Microfinance on Poush 16; to approve10% bonus share & merger/ acquisition with BFIs
-1	Premier Insurance 23rd AGM on Poush 14; to endorse 20% bonus share & to float FPO shares at premium
-1	Western Dev. Bank issuing 100% (15.69 lakh units) Right Share from today; ends on Poush 26
-1	Prabhu Insurance to distribute 17% bonus share certificate from tomorrow
-1	MetLife celebrates 15 years of operation in Nepal
-1	NIBL Pragati Fund public issue oversubscribed by 6.52 times till last day; collected Rs 3.33 arba from approx. 22,000 applicants
-1	Tourism Dev. Bank launches ‘199 Days Swarnim Fixed Deposit’ scheme
-1	NLG Insurance announces 25% stock dividend; Paid up to reach Rs 51.22 crore
-1	Cut off price for 41,769 units auctioned ordinary shares of Alpine Development Bank stood at Rs 312
-1	SEBON urges investors not to panic; analyzing the fluctuation of stock market
-1	Laxmi Laghubitta to auction 15,903 units ordinary shares at Rs 100 & above; LTP stood Rs 1,175
-1	Reminder; Last day to clinch 33.33% bonus share of Standard Chartered Bank
-1	Icra Nepal withdraws rating for 500 million subordinated debentures each of Nepal Bangladesh & Machhapuchchhre Bank
-1	First Microfinance & 3 other companies listed 25.62 lakhs unit bonus & right shares in NEPSE
-1	Nepse Index dwindled by 29.54 points with minimal turnover of Rs 75.53 crore; 3 BFIs hit circuit break
-1	Jebils Finance proposes 12.5% bonus & 100% right share; Paid up to reach Rs 57.78 crore
-1	NB Insurance 18th & 19th AGM approved 100% right share; Paid up to reach Rs 54 crore
-1	NIBL Pragati Fund public issue amassed Rs 32.40 crore from 4700 applicants till second day
-1	Chhimek Laghubitta to approve 40% stock & 12.70% cash dividend; 15th AGM on Poush 13
-1	Last day to secure 27% dividend of Butwal Power Company; Book Closure tomorrow
-1	Coca-Cola supports Asia Pacific Leadership Summit event in Capital
-1	Last day to bid 74,084 units shares of Alpine Dev Bank at Rs 100& above
-1	Mex Nepal awards MFQQ2016 winner School of Management, TU with cash prize worth Rs. 50,000
-1	Reliable Microfinance 4th AGM today; to endorse 50% right share & 20% cash dividend
-1	Machhapuchchhre Bank issuing 50% (1.93 crore units) Right Share from today; offer closes on Poush 24
-1	Prabhu Bank furthers Rukumkot branch in Rukum
-1	Preliminary Cut Off price of Sindhu Bikas for ordinary stood Rs 270; Purnima Bikas ordinary Cut Off remains Rs 411
-1	Interbank lending rate is declining. Can investors expect stock market to grow?
-1	4 Microfinances, 2 Hydropower, 1 Insurance & 1 Commercial Bank 81.03 lakh units IPO/FPO shares in Offing
-1	Bottlers Nepal (Terai) 30th AGM on Poush 11; to endorse Rs 25 per share cash dividend
-1	Namaste Bittiya Sanstha to issue 100% (3.75 lakh units) Right Share from Poush 8; AGM to endorse 24% bonus share
-1	Om Development Bank 10th AGM on Poush 8; to approve 29.20% stock dividend
-1	18th & 19th AGM of NB Insurance today; to endorse 100% right share
-1	Prabhu Bank opens branch in Kamalbazaar, Achham
-1	Nepse Index lost 7.84 points with turnover of Rs 1.20 arba; 8 companies hit circuit break
-1	Book closure for 100% right share of Namaste Bittiya Sanstha on Mangsir 24; Only 6 trading days left
-1	Shikhar Insurance to endorse 60% Bonus Share & to float FPO worth Rs 13.60 crore; AGM on Poush 8
-1	Nepal Hydro Developer to issue 2.60 lakh units IPO shares for the locals of Dolakha district from Mangsir 26
-1	Karnali Dev. Bank auctioning 79,238 units unsold right shares at Rs 100 & above from today; LTP at Rs 403
-1	11th AGM of Hama Merchant on Poush 11; to approve 12% bonus share
-1	Mount Makalu Dev. Bank to auction unsold 4,528 units ordinary right shares at Rs 100& above from Poush 1
-1	NIBL Pragati Fund floating public issue worth Rs 60 crore from today; Investors can apply up to 60 lakh unit shares
-1	Salt Trading Corporation distributing 10% cash dividend warrant from today
-1	Last day to bid 2.73 lakh units and 67,109.6 units auction shares of Sindhu & Purnima Bikas Bank respectively
-1	Hurry up; Last day to secure 61% bonus share of Kisan Microfinance
